timestamp;Solarproduktion Tracker 1;Solarproduktion Tracker 2;Solarproduktion
2025-06-02 12:30;430;163;593
2025-06-02 12:45;378;144;522
2025-06-02 13:00;544;200;744
2025-06-02 13:15;678;253;931
2025-06-02 13:30;736;267;1003
2025-06-02 13:45;352;132;484
2025-06-02 14:00;748;300;1048
2025-06-02 14:15;738;292;1030
2025-06-02 14:30;442;174;616
2025-06-02 14:45;292;137;429
2025-06-02 15:00;648;293;941
2025-06-02 15:15;540;225;765
2025-06-02 15:30;440;184;624
2025-06-02 15:45;524;242;766
2025-06-02 16:00;424;175;599
2025-06-02 16:15;222;76;298
2025-06-02 16:30;122;57;179
2025-06-02 16:45;138;76;214
2025-06-02 17:00;138;69;207
2025-06-02 17:15;164;96;260
2025-06-02 17:30;262;124;386
2025-06-02 17:45;218;96;314
2025-06-02 18:00;242;157;399
2025-06-02 18:15;226;226;452
2025-06-02 18:30;208;180;388
2025-06-02 18:45;172;149;321
2025-06-02 19:00;142;76;218
2025-06-02 19:15;72;111;183
2025-06-02 19:30;54;32;86
2025-06-02 19:45;32;18;50
2025-06-02 20:00;18;14;32
2025-06-02 20:15;8;10;18
2025-06-02 20:30;2;3;5
2025-06-02 20:45;0;0;0
2025-06-02 21:00;0;0;0
2025-06-02 21:15;0;0;0
2025-06-02 21:30;0;0;0
2025-06-02 21:45;0;0;0
2025-06-02 22:00;0;0;0
2025-06-02 22:15;0;0;0
2025-06-02 22:30;0;0;0
2025-06-02 22:45;0;0;0
2025-06-02 23:00;0;0;0
2025-06-02 23:15;0;0;0
2025-06-02 23:30;0;0;0
2025-06-02 23:45;0;0;0
2025-06-03 00:00;0;0;0
2025-06-03 00:15;0;0;0
2025-06-03 00:30;0;0;0
2025-06-03 00:45;0;0;0
2025-06-03 01:00;0;0;0
2025-06-03 01:15;0;0;0
2025-06-03 01:30;0;0;0
2025-06-03 01:45;0;0;0
2025-06-03 02:00;0;0;0
2025-06-03 02:15;0;0;0
2025-06-03 02:30;0;0;0
2025-06-03 02:45;0;0;0
2025-06-03 03:00;0;0;0
2025-06-03 03:15;0;0;0
2025-06-03 03:30;0;0;0
2025-06-03 03:45;0;0;0
2025-06-03 04:00;0;0;0
2025-06-03 04:15;0;0;0
2025-06-03 04:30;0;1;1
2025-06-03 04:45;4;1;5
2025-06-03 05:00;4;2;6
2025-06-03 05:15;16;7;23
2025-06-03 05:30;40;11;51
2025-06-03 05:45;60;16;76
2025-06-03 06:00;86;20;106
2025-06-03 06:15;130;24;154
2025-06-03 06:30;198;28;226
2025-06-03 06:45;276;31;307
2025-06-03 07:00;354;35;389
2025-06-03 07:15;436;37;473
2025-06-03 07:30;514;40;554
2025-06-03 07:45;594;41;635
2025-06-03 08:00;676;45;721
2025-06-03 08:15;752;45;797
2025-06-03 08:30;820;49;869
2025-06-03 08:45;898;54;952
2025-06-03 09:00;962;59;1021
2025-06-03 09:15;1000;76;1076
2025-06-03 09:30;1102;140;1242
2025-06-03 09:45;832;169;1001
2025-06-03 10:00;842;166;1008
2025-06-03 10:15;726;158;884
2025-06-03 10:30;854;193;1047
2025-06-03 10:45;812;209;1021
2025-06-03 11:00;730;203;933
2025-06-03 11:15;966;278;1244
2025-06-03 11:30;1268;231;1499
2025-06-03 11:45;1148;234;1382
2025-06-03 12:00;528;176;704
2025-06-03 12:15;482;160;642
2025-06-03 12:30;874;208;1082
2025-06-03 12:45;1068;290;1358
2025-06-03 13:00;652;216;868
2025-06-03 13:15;316;117;433
2025-06-03 13:30;564;142;706
2025-06-03 13:45;652;209;861
2025-06-03 14:00;590;195;785
2025-06-03 14:15;732;225;957
2025-06-03 14:30;832;297;1129
2025-06-03 14:45;1216;509;1725
2025-06-03 15:00;860;399;1259
2025-06-03 15:15;766;360;1126
2025-06-03 15:30;666;329;995
2025-06-03 15:45;856;492;1348
2025-06-03 16:00;732;424;1156
2025-06-03 16:15;492;257;749
2025-06-03 16:30;592;364;956
2025-06-03 16:45;388;222;610
2025-06-03 17:00;202;106;308
2025-06-03 17:15;326;269;595
2025-06-03 17:30;218;184;402
2025-06-03 17:45;150;84;234
2025-06-03 18:00;244;294;538
2025-06-03 18:15;170;167;337
2025-06-03 18:30;110;115;225
2025-06-03 18:45;84;63;147
2025-06-03 19:00;84;79;163
2025-06-03 19:15;60;49;109
2025-06-03 19:30;40;24;64
2025-06-03 19:45;28;19;47
2025-06-03 20:00;8;6;14
2025-06-03 20:15;0;0;0
2025-06-03 20:30;0;0;0
2025-06-03 20:45;0;0;0
2025-06-03 21:00;0;0;0
2025-06-03 21:15;0;0;0
2025-06-03 21:30;0;0;0
2025-06-03 21:45;0;0;0
2025-06-03 22:00;0;0;0
2025-06-03 22:15;0;0;0
2025-06-03 22:30;0;0;0
2025-06-03 22:45;0;0;0
2025-06-03 23:00;0;0;0
2025-06-03 23:15;0;0;0
2025-06-03 23:30;0;0;0
2025-06-03 23:45;0;0;0
2025-06-04 00:00;0;0;0
2025-06-04 00:15;0;0;0
2025-06-04 00:30;0;0;0
2025-06-04 00:45;0;0;0
2025-06-04 01:00;0;0;0
2025-06-04 01:15;0;0;0
2025-06-04 01:30;0;0;0
2025-06-04 01:45;0;0;0
2025-06-04 02:00;0;0;0
2025-06-04 02:15;0;0;0
2025-06-04 02:30;0;0;0
2025-06-04 02:45;0;0;0
2025-06-04 03:00;0;0;0
2025-06-04 03:15;0;0;0
2025-06-04 03:30;0;0;0
2025-06-04 03:45;0;0;0
2025-06-04 04:00;0;0;0
2025-06-04 04:15;0;0;0
2025-06-04 04:30;0;0;0
2025-06-04 04:45;0;0;0
2025-06-04 05:00;2;2;4
2025-06-04 05:15;6;4;10
2025-06-04 05:30;0;2;2
2025-06-04 05:45;16;12;28
2025-06-04 06:00;60;26;86
2025-06-04 06:15;76;30;106
2025-06-04 06:30;128;42;170
2025-06-04 06:45;96;32;128
2025-06-04 07:00;112;42;154
2025-06-04 07:15;58;26;84
2025-06-04 07:30;54;25;79
2025-06-04 07:45;60;27;87
2025-06-04 08:00;112;41;153
2025-06-04 08:15;60;25;85
2025-06-04 08:30;74;31;105
2025-06-04 08:45;88;40;128
2025-06-04 09:00;110;46;156
2025-06-04 09:15;120;51;171
2025-06-04 09:30;94;41;135
2025-06-04 09:45;58;28;86
2025-06-04 10:00;56;27;83
2025-06-04 10:15;76;38;114
2025-06-04 10:30;136;56;192
2025-06-04 10:45;148;66;214
2025-06-04 11:00;174;80;254
2025-06-04 11:15;238;85;323
2025-06-04 11:30;152;63;215
2025-06-04 11:45;204;80;284
2025-06-04 12:00;276;113;389
2025-06-04 12:15;436;171;607
2025-06-04 12:30;516;188;704
2025-06-04 12:45;354;150;504
2025-06-04 13:00;348;129;477
2025-06-04 13:15;124;43;167
2025-06-04 13:30;310;113;423
2025-06-04 13:45;156;50;206
2025-06-04 14:00;162;55;217
2025-06-04 14:15;74;40;114
2025-06-04 14:30;414;187;601
2025-06-04 14:45;282;118;400
2025-06-04 15:00;248;93;341
2025-06-04 15:15;304;117;421
2025-06-04 15:30;324;138;462
2025-06-04 15:45;460;207;667
2025-06-04 16:00;300;144;444
2025-06-04 16:15;84;40;124
2025-06-04 16:30;128;51;179
2025-06-04 16:45;106;44;150
2025-06-04 17:00;106;47;153
2025-06-04 17:15;64;28;92
2025-06-04 17:30;66;28;94
2025-06-04 17:45;74;31;105
2025-06-04 18:00;88;35;123
2025-06-04 18:15;68;24;92
2025-06-04 18:30;44;18;62
2025-06-04 18:45;48;22;70
2025-06-04 19:00;46;24;70
2025-06-04 19:15;58;29;87
2025-06-04 19:30;72;43;115
2025-06-04 19:45;38;31;69
2025-06-04 20:00;22;19;41
2025-06-04 20:15;4;8;12
2025-06-04 20:30;0;2;2
2025-06-04 20:45;0;0;0
2025-06-04 21:00;0;0;0
2025-06-04 21:15;0;0;0
2025-06-04 21:30;0;0;0
2025-06-04 21:45;0;0;0
2025-06-04 22:00;0;0;0
2025-06-04 22:15;0;0;0
2025-06-04 22:30;0;0;0
2025-06-04 22:45;0;0;0
2025-06-04 23:00;0;0;0
2025-06-04 23:15;0;0;0
2025-06-04 23:30;0;0;0
2025-06-04 23:45;0;0;0
2025-06-05 00:00;0;0;0
2025-06-05 00:15;0;0;0
2025-06-05 00:30;0;0;0
2025-06-05 00:45;0;0;0
2025-06-05 01:00;0;0;0
2025-06-05 01:15;0;0;0
2025-06-05 01:30;0;0;0
2025-06-05 01:45;0;0;0
2025-06-05 02:00;0;0;0
2025-06-05 02:15;0;0;0
2025-06-05 02:30;0;0;0
2025-06-05 02:45;0;0;0
2025-06-05 03:00;0;0;0
2025-06-05 03:15;0;0;0
2025-06-05 03:30;0;0;0
2025-06-05 03:45;0;0;0
2025-06-05 04:00;0;0;0
2025-06-05 04:15;0;0;0
2025-06-05 04:30;0;0;0
2025-06-05 04:45;0;0;0
2025-06-05 05:00;2;3;5
2025-06-05 05:15;14;3;17
2025-06-05 05:30;28;4;32
2025-06-05 05:45;44;11;55
2025-06-05 06:00;70;15;85
2025-06-05 06:15;86;26;112
2025-06-05 06:30;104;33;137
2025-06-05 06:45;162;26;188
2025-06-05 07:00;330;35;365
2025-06-05 07:15;414;40;454
2025-06-05 07:30;502;48;550
2025-06-05 07:45;572;51;623
2025-06-05 08:00;704;66;770
2025-06-05 08:15;786;95;881
2025-06-05 08:30;610;108;718
2025-06-05 08:45;564;109;673
2025-06-05 09:00;628;99;727
2025-06-05 09:15;950;100;1050
2025-06-05 09:30;910;154;1064
2025-06-05 09:45;276;87;363
2025-06-05 10:00;364;121;485
2025-06-05 10:15;584;186;770
2025-06-05 10:30;448;156;604
2025-06-05 10:45;1060;198;1258
2025-06-05 11:00;910;214;1124
2025-06-05 11:15;1238;307;1545
2025-06-05 11:30;1178;250;1428
2025-06-05 11:45;786;225;1011
2025-06-05 12:00;396;146;542
2025-06-05 12:15;396;131;527
2025-06-05 12:30;418;168;586
2025-06-05 12:45;720;257;977
2025-06-05 13:00;886;325;1211
2025-06-05 13:15;720;249;969
2025-06-05 13:30;464;152;616
2025-06-05 13:45;608;228;836
2025-06-05 14:00;528;195;723
2025-06-05 14:15;418;148;566
2025-06-05 14:30;270;93;363
2025-06-05 14:45;372;156;528
2025-06-05 15:00;548;225;773
2025-06-05 15:15;598;249;847
2025-06-05 15:30;474;186;660
2025-06-05 15:45;760;370;1130
2025-06-05 16:00;744;418;1162
2025-06-05 16:15;616;352;968
2025-06-05 16:30;656;404;1060
2025-06-05 16:45;432;225;657
2025-06-05 17:00;376;209;585
2025-06-05 17:15;292;152;444
2025-06-05 17:30;300;212;512
2025-06-05 17:45;296;241;537
2025-06-05 18:00;276;259;535
2025-06-05 18:15;220;233;453
2025-06-05 18:30;160;168;328
2025-06-05 18:45;130;94;224
2025-06-05 19:00;110;66;176
2025-06-05 19:15;70;30;100
2025-06-05 19:30;42;16;58
2025-06-05 19:45;24;10;34
2025-06-05 20:00;12;4;16
2025-06-05 20:15;2;0;2
2025-06-05 20:30;0;0;0
2025-06-05 20:45;0;0;0
2025-06-05 21:00;0;0;0
2025-06-05 21:15;0;0;0
2025-06-05 21:30;0;0;0
2025-06-05 21:45;0;0;0
2025-06-05 22:00;0;0;0
2025-06-05 22:15;0;0;0
2025-06-05 22:30;0;0;0
2025-06-05 22:45;0;0;0
2025-06-05 23:00;0;0;0
2025-06-05 23:15;0;0;0
2025-06-05 23:30;0;0;0
2025-06-05 23:45;0;0;0
2025-06-06 00:00;0;0;0
2025-06-06 00:15;0;0;0
2025-06-06 00:30;0;0;0
2025-06-06 00:45;0;0;0
2025-06-06 01:00;0;0;0
2025-06-06 01:15;0;0;0
2025-06-06 01:30;0;0;0
2025-06-06 01:45;0;0;0
2025-06-06 02:00;0;0;0
2025-06-06 02:15;0;0;0
2025-06-06 02:30;0;0;0
2025-06-06 02:45;0;0;0
2025-06-06 03:00;0;0;0
2025-06-06 03:15;0;0;0
2025-06-06 03:30;0;0;0
2025-06-06 03:45;0;0;0
2025-06-06 04:00;0;0;0
2025-06-06 04:15;0;0;0
2025-06-06 04:30;0;0;0
2025-06-06 04:45;0;0;0
2025-06-06 05:00;2;0;2
2025-06-06 05:15;4;1;5
2025-06-06 05:30;20;7;27
2025-06-06 05:45;48;16;64
2025-06-06 06:00;32;10;42
2025-06-06 06:15;58;17;75
2025-06-06 06:30;102;28;130
2025-06-06 06:45;120;36;156
2025-06-06 07:00;92;30;122
2025-06-06 07:15;120;42;162
2025-06-06 07:30;226;71;297
2025-06-06 07:45;274;54;328
2025-06-06 08:00;524;71;595
2025-06-06 08:15;454;118;572
2025-06-06 08:30;286;78;364
2025-06-06 08:45;484;115;599
2025-06-06 09:00;270;88;358
2025-06-06 09:15;544;154;698
2025-06-06 09:30;302;105;407
2025-06-06 09:45;498;115;613
2025-06-06 10:00;998;137;1135
2025-06-06 10:15;1304;191;1495
2025-06-06 10:30;1400;235;1635
2025-06-06 10:45;1344;234;1578
2025-06-06 11:00;720;194;914
2025-06-06 11:15;476;141;617
2025-06-06 11:30;500;148;648
2025-06-06 11:45;408;136;544
2025-06-06 12:00;628;225;853
2025-06-06 12:15;344;140;484
2025-06-06 12:30;348;136;484
2025-06-06 12:45;416;157;573
2025-06-06 13:00;664;247;911
2025-06-06 13:15;572;206;778
2025-06-06 13:30;676;251;927
2025-06-06 13:45;606;234;840
2025-06-06 14:00;682;272;954
2025-06-06 14:15;564;214;778
2025-06-06 14:30;320;137;457
2025-06-06 14:45;604;248;852
2025-06-06 15:00;608;270;878
2025-06-06 15:15;568;227;795
2025-06-06 15:30;560;238;798
2025-06-06 15:45;728;352;1080
2025-06-06 16:00;600;295;895
2025-06-06 16:15;522;255;777
2025-06-06 16:30;670;397;1067
2025-06-06 16:45;682;402;1084
2025-06-06 17:00;490;258;748
2025-06-06 17:15;430;306;736
2025-06-06 17:30;376;331;707
2025-06-06 17:45;250;233;483
2025-06-06 18:00;260;207;467
2025-06-06 18:15;264;282;546
2025-06-06 18:30;220;242;462
2025-06-06 18:45;144;70;214
2025-06-06 19:00;76;56;132
2025-06-06 19:15;48;58;106
2025-06-06 19:30;16;6;22
2025-06-06 19:45;38;16;54
2025-06-06 20:00;26;11;37
2025-06-06 20:15;2;0;2
2025-06-06 20:30;0;0;0
2025-06-06 20:45;0;0;0
2025-06-06 21:00;0;0;0
2025-06-06 21:15;0;0;0
2025-06-06 21:30;0;0;0
2025-06-06 21:45;0;0;0
2025-06-06 22:00;0;0;0
2025-06-06 22:15;0;0;0
2025-06-06 22:30;0;0;0
2025-06-06 22:45;0;0;0
2025-06-06 23:00;0;0;0
2025-06-06 23:15;0;0;0
2025-06-06 23:30;0;0;0
2025-06-06 23:45;0;0;0
2025-06-07 00:00;0;0;0
2025-06-07 00:15;0;0;0
2025-06-07 00:30;0;0;0
2025-06-07 00:45;0;0;0
2025-06-07 01:00;0;0;0
2025-06-07 01:15;0;0;0
2025-06-07 01:30;0;0;0
2025-06-07 01:45;0;0;0
2025-06-07 02:00;0;0;0
2025-06-07 02:15;0;0;0
2025-06-07 02:30;0;0;0
2025-06-07 02:45;0;0;0
2025-06-07 03:00;0;0;0
2025-06-07 03:15;0;0;0
2025-06-07 03:30;0;0;0
2025-06-07 03:45;0;0;0
2025-06-07 04:00;0;0;0
2025-06-07 04:15;0;0;0
2025-06-07 04:30;0;0;0
2025-06-07 04:45;0;0;0
2025-06-07 05:00;6;0;6
2025-06-07 05:15;18;7;25
2025-06-07 05:30;54;16;70
2025-06-07 05:45;68;17;85
2025-06-07 06:00;60;17;77
2025-06-07 06:15;98;24;122
2025-06-07 06:30;160;39;199
2025-06-07 06:45;154;36;190
2025-06-07 07:00;92;21;113
2025-06-07 07:15;132;27;159
2025-06-07 07:30;350;79;429
2025-06-07 07:45;338;74;412
2025-06-07 08:00;288;82;370
2025-06-07 08:15;430;96;526
2025-06-07 08:30;442;96;538
2025-06-07 08:45;544;118;662
2025-06-07 09:00;562;144;706
2025-06-07 09:15;330;99;429
2025-06-07 09:30;672;133;805
2025-06-07 09:45;840;173;1013
2025-06-07 10:00;784;164;948
2025-06-07 10:15;842;160;1002
2025-06-07 10:30;800;165;965
2025-06-07 10:45;1486;220;1706
2025-06-07 11:00;1016;186;1202
2025-06-07 11:15;1278;277;1555
2025-06-07 11:30;1042;271;1313
2025-06-07 11:45;452;123;575
2025-06-07 12:00;782;121;903
2025-06-07 12:15;310;93;403
2025-06-07 12:30;440;156;596
2025-06-07 12:45;224;78;302
2025-06-07 13:00;366;139;505
2025-06-07 13:15;290;116;406
2025-06-07 13:30;972;300;1272
2025-06-07 13:45;644;235;879
2025-06-07 14:00;534;200;734
2025-06-07 14:15;522;185;707
2025-06-07 14:30;632;264;896
2025-06-07 14:45;424;168;592
2025-06-07 15:00;288;105;393
2025-06-07 15:15;514;191;705
2025-06-07 15:30;568;232;800
2025-06-07 15:45;712;349;1061
2025-06-07 16:00;630;323;953
2025-06-07 16:15;580;295;875
2025-06-07 16:30;560;327;887
2025-06-07 16:45;522;333;855
2025-06-07 17:00;490;341;831
2025-06-07 17:15;424;315;739
2025-06-07 17:30;376;275;651
2025-06-07 17:45;308;241;549
2025-06-07 18:00;240;158;398
2025-06-07 18:15;192;127;319
2025-06-07 18:30;150;82;232
2025-06-07 18:45;106;46;152
2025-06-07 19:00;90;42;132
2025-06-07 19:15;52;18;70
2025-06-07 19:30;22;6;28
2025-06-07 19:45;4;0;4
2025-06-07 20:00;0;0;0
2025-06-07 20:15;4;2;6
2025-06-07 20:30;2;0;2
2025-06-07 20:45;2;0;2
2025-06-07 21:00;0;0;0
2025-06-07 21:15;0;0;0
2025-06-07 21:30;0;0;0
2025-06-07 21:45;0;0;0
2025-06-07 22:00;0;0;0
2025-06-07 22:15;0;0;0
2025-06-07 22:30;0;0;0
2025-06-07 22:45;0;0;0
2025-06-07 23:00;0;0;0
2025-06-07 23:15;0;0;0
2025-06-07 23:30;0;0;0
2025-06-07 23:45;0;0;0
2025-06-08 00:00;0;0;0
2025-06-08 00:15;0;0;0
2025-06-08 00:30;0;0;0
2025-06-08 00:45;0;0;0
2025-06-08 01:00;0;0;0
2025-06-08 01:15;0;0;0
2025-06-08 01:30;0;0;0
2025-06-08 01:45;0;0;0
2025-06-08 02:00;0;0;0
2025-06-08 02:15;0;0;0
2025-06-08 02:30;0;0;0
2025-06-08 02:45;0;0;0
2025-06-08 03:00;0;0;0
2025-06-08 03:15;0;0;0
2025-06-08 03:30;0;0;0
2025-06-08 03:45;0;0;0
2025-06-08 04:00;0;0;0
2025-06-08 04:15;0;0;0
2025-06-08 04:30;0;0;0
2025-06-08 04:45;2;0;2
2025-06-08 05:00;4;2;6
2025-06-08 05:15;6;2;8
2025-06-08 05:30;42;15;57
2025-06-08 05:45;66;21;87
2025-06-08 06:00;60;19;79
2025-06-08 06:15;94;27;121
2025-06-08 06:30;58;20;78
2025-06-08 06:45;76;31;107
2025-06-08 07:00;156;56;212
2025-06-08 07:15;208;51;259
2025-06-08 07:30;460;74;534
2025-06-08 07:45;470;85;555
2025-06-08 08:00;418;99;517
2025-06-08 08:15;500;115;615
2025-06-08 08:30;412;119;531
2025-06-08 08:45;306;96;402
2025-06-08 09:00;250;97;347
2025-06-08 09:15;268;101;369
2025-06-08 09:30;322;129;451
2025-06-08 09:45;482;160;642
2025-06-08 10:00;708;190;898
2025-06-08 10:15;908;223;1131
2025-06-08 10:30;292;94;386
2025-06-08 10:45;706;198;904
2025-06-08 11:00;518;146;664
2025-06-08 11:15;204;84;288
2025-06-08 11:30;538;195;733
2025-06-08 11:45;1120;311;1431
2025-06-08 12:00;1350;390;1740
2025-06-08 12:15;884;273;1157
2025-06-08 12:30;1232;372;1604
2025-06-08 12:45;1310;302;1612
2025-06-08 13:00;1246;357;1603
2025-06-08 13:15;1272;323;1595
2025-06-08 13:30;644;176;820
2025-06-08 13:45;1012;245;1257
2025-06-08 14:00;1300;393;1693
2025-06-08 14:15;1164;365;1529
2025-06-08 14:30;572;181;753
2025-06-08 14:45;220;89;309
2025-06-08 15:00;840;306;1146
2025-06-08 15:15;968;476;1444
2025-06-08 15:30;1000;506;1506
2025-06-08 15:45;524;275;799
2025-06-08 16:00;308;159;467
2025-06-08 16:15;814;519;1333
2025-06-08 16:30;734;540;1274
2025-06-08 16:45;636;508;1144
2025-06-08 17:00;556;480;1036
2025-06-08 17:15;432;376;808
2025-06-08 17:30;212;109;321
2025-06-08 17:45;280;227;507
2025-06-08 18:00;256;278;534
2025-06-08 18:15;210;291;501
2025-06-08 18:30;134;144;278
2025-06-08 18:45;120;125;245
2025-06-08 19:00;100;147;247
2025-06-08 19:15;82;101;183
2025-06-08 19:30;64;48;112
2025-06-08 19:45;50;36;86
2025-06-08 20:00;32;22;54
2025-06-08 20:15;14;11;25
2025-06-08 20:30;2;0;2
2025-06-08 20:45;0;0;0
2025-06-08 21:00;0;0;0
2025-06-08 21:15;0;0;0
2025-06-08 21:30;0;0;0
2025-06-08 21:45;0;0;0
2025-06-08 22:00;0;0;0
2025-06-08 22:15;0;0;0
2025-06-08 22:30;0;0;0
2025-06-08 22:45;0;0;0
2025-06-08 23:00;0;0;0
2025-06-08 23:15;0;0;0
2025-06-08 23:30;0;0;0
2025-06-08 23:45;0;0;0
2025-06-09 00:00;0;0;0
2025-06-09 00:15;0;0;0
2025-06-09 00:30;0;0;0
2025-06-09 00:45;0;0;0
2025-06-09 01:00;0;0;0
2025-06-09 01:15;0;0;0
2025-06-09 01:30;0;0;0
2025-06-09 01:45;0;0;0
2025-06-09 02:00;0;0;0
2025-06-09 02:15;0;0;0
2025-06-09 02:30;0;0;0
2025-06-09 02:45;0;0;0
2025-06-09 03:00;0;0;0
2025-06-09 03:15;0;0;0
2025-06-09 03:30;0;0;0
2025-06-09 03:45;0;0;0
2025-06-09 04:00;0;0;0
2025-06-09 04:15;0;0;0
2025-06-09 04:30;0;0;0
2025-06-09 04:45;0;0;0
2025-06-09 05:00;8;2;10
2025-06-09 05:15;24;6;30
2025-06-09 05:30;50;10;60
2025-06-09 05:45;74;16;90
2025-06-09 06:00;104;22;126
2025-06-09 06:15;140;27;167
2025-06-09 06:30;200;33;233
2025-06-09 06:45;264;38;302
2025-06-09 07:00;328;44;372
2025-06-09 07:15;400;51;451
2025-06-09 07:30;464;62;526
2025-06-09 07:45;546;96;642
2025-06-09 08:00;534;110;644
2025-06-09 08:15;424;116;540
2025-06-09 08:30;444;124;568
2025-06-09 08:45;456;132;588
2025-06-09 09:00;548;149;697
2025-06-09 09:15;568;160;728
2025-06-09 09:30;616;174;790
2025-06-09 09:45;654;182;836
2025-06-09 10:00;766;205;971
2025-06-09 10:15;748;197;945
2025-06-09 10:30;778;210;988
