timestamp;Solarproduktion Tracker 1;Solarproduktion Tracker 2;Solarproduktion
2025-12-09 12:30;696;143;839
2025-12-09 12:45;592;133;725
2025-12-09 13:00;668;167;835
2025-12-09 13:15;788;217;1005
2025-12-09 13:30;736;224;960
2025-12-09 13:45;686;230;916
2025-12-09 14:00;650;236;886
2025-12-09 14:15;568;211;779
2025-12-09 14:30;480;202;682
2025-12-09 14:45;416;191;607
2025-12-09 15:00;304;172;476
2025-12-09 15:15;246;145;391
2025-12-09 15:30;162;76;238
2025-12-09 15:45;96;43;139
2025-12-09 16:00;44;22;66
2025-12-09 16:15;14;11;25
2025-12-09 16:30;0;1;1
2025-12-09 16:45;0;0;0
2025-12-09 17:00;0;0;0
2025-12-09 17:15;0;0;0
2025-12-09 17:30;0;0;0
2025-12-09 17:45;0;0;0
2025-12-09 18:00;0;0;0
2025-12-09 18:15;0;0;0
2025-12-09 18:30;0;0;0
2025-12-09 18:45;0;0;0
2025-12-09 19:00;0;0;0
2025-12-09 19:15;0;0;0
2025-12-09 19:30;0;0;0
2025-12-09 19:45;0;0;0
2025-12-09 20:00;0;0;0
2025-12-09 20:15;0;0;0
2025-12-09 20:30;0;0;0
2025-12-09 20:45;0;0;0
2025-12-09 21:00;0;0;0
2025-12-09 21:15;0;0;0
2025-12-09 21:30;0;0;0
2025-12-09 21:45;0;0;0
2025-12-09 22:00;0;0;0
2025-12-09 22:15;0;0;0
2025-12-09 22:30;0;0;0
2025-12-09 22:45;0;0;0
2025-12-09 23:00;0;0;0
2025-12-09 23:15;0;0;0
2025-12-09 23:30;0;0;0
2025-12-09 23:45;0;0;0
2025-12-10 00:00;0;0;0
2025-12-10 00:15;0;0;0
2025-12-10 00:30;0;0;0
2025-12-10 00:45;0;0;0
2025-12-10 01:00;0;0;0
2025-12-10 01:15;0;0;0
2025-12-10 01:30;0;0;0
2025-12-10 01:45;0;0;0
2025-12-10 02:00;0;0;0
2025-12-10 02:15;0;0;0
2025-12-10 02:30;0;0;0
2025-12-10 02:45;0;0;0
2025-12-10 03:00;0;0;0
2025-12-10 03:15;0;0;0
2025-12-10 03:30;0;0;0
2025-12-10 03:45;0;0;0
2025-12-10 04:00;0;0;0
2025-12-10 04:15;0;0;0
2025-12-10 04:30;0;0;0
2025-12-10 04:45;0;0;0
2025-12-10 05:00;0;0;0
2025-12-10 05:15;0;0;0
2025-12-10 05:30;0;0;0
2025-12-10 05:45;0;0;0
2025-12-10 06:00;0;0;0
2025-12-10 06:15;0;0;0
2025-12-10 06:30;0;0;0
2025-12-10 06:45;0;0;0
2025-12-10 07:00;0;0;0
2025-12-10 07:15;0;0;0
2025-12-10 07:30;0;0;0
2025-12-10 07:45;0;0;0
2025-12-10 08:00;0;0;0
2025-12-10 08:15;0;0;0
2025-12-10 08:30;0;0;0
2025-12-10 08:45;2;1;3
2025-12-10 09:00;4;2;6
2025-12-10 09:15;8;5;13
2025-12-10 09:30;8;3;11
2025-12-10 09:45;12;6;18
2025-12-10 10:00;20;7;27
2025-12-10 10:15;40;14;54
2025-12-10 10:30;44;15;59
2025-12-10 10:45;42;15;57
2025-12-10 11:00;58;21;79
2025-12-10 11:15;48;18;66
2025-12-10 11:30;48;17;65
2025-12-10 11:45;56;20;76
2025-12-10 12:00;60;21;81
2025-12-10 12:15;56;20;76
2025-12-10 12:30;44;16;60
2025-12-10 12:45;54;20;74
2025-12-10 13:00;56;20;76
2025-12-10 13:15;62;23;85
2025-12-10 13:30;54;21;75
2025-12-10 13:45;50;17;67
2025-12-10 14:00;44;15;59
2025-12-10 14:15;44;16;60
2025-12-10 14:30;28;9;37
2025-12-10 14:45;20;6;26
2025-12-10 15:00;10;4;14
2025-12-10 15:15;10;7;17
2025-12-10 15:30;20;7;27
2025-12-10 15:45;8;5;13
2025-12-10 16:00;6;3;9
2025-12-10 16:15;2;0;2
2025-12-10 16:30;0;0;0
2025-12-10 16:45;0;0;0
2025-12-10 17:00;0;0;0
2025-12-10 17:15;0;0;0
2025-12-10 17:30;0;0;0
2025-12-10 17:45;0;0;0
2025-12-10 18:00;0;0;0
2025-12-10 18:15;0;0;0
2025-12-10 18:30;0;0;0
2025-12-10 18:45;0;0;0
2025-12-10 19:00;0;0;0
2025-12-10 19:15;0;0;0
2025-12-10 19:30;0;0;0
2025-12-10 19:45;0;0;0
2025-12-10 20:00;0;0;0
2025-12-10 20:15;0;0;0
2025-12-10 20:30;0;0;0
2025-12-10 20:45;0;0;0
2025-12-10 21:00;0;0;0
2025-12-10 21:15;0;0;0
2025-12-10 21:30;0;0;0
2025-12-10 21:45;0;0;0
2025-12-10 22:00;0;0;0
2025-12-10 22:15;0;0;0
2025-12-10 22:30;0;0;0
2025-12-10 22:45;0;0;0
2025-12-10 23:00;0;0;0
2025-12-10 23:15;0;0;0
2025-12-10 23:30;0;0;0
2025-12-10 23:45;0;0;0
2025-12-11 00:00;0;0;0
2025-12-11 00:15;0;0;0
2025-12-11 00:30;0;0;0
2025-12-11 00:45;0;0;0
2025-12-11 01:00;0;0;0
2025-12-11 01:15;0;0;0
2025-12-11 01:30;0;0;0
2025-12-11 01:45;0;0;0
2025-12-11 02:00;0;0;0
2025-12-11 02:15;0;0;0
2025-12-11 02:30;0;0;0
2025-12-11 02:45;0;0;0
2025-12-11 03:00;0;0;0
2025-12-11 03:15;0;0;0
2025-12-11 03:30;0;0;0
2025-12-11 03:45;0;0;0
2025-12-11 04:00;0;0;0
2025-12-11 04:15;0;0;0
2025-12-11 04:30;0;0;0
2025-12-11 04:45;0;0;0
2025-12-11 05:00;0;0;0
2025-12-11 05:15;0;0;0
2025-12-11 05:30;0;0;0
2025-12-11 05:45;0;0;0
2025-12-11 06:00;0;0;0
2025-12-11 06:15;0;0;0
2025-12-11 06:30;0;0;0
2025-12-11 06:45;0;0;0
2025-12-11 07:00;0;0;0
2025-12-11 07:15;0;0;0
2025-12-11 07:30;0;0;0
2025-12-11 07:45;0;0;0
2025-12-11 08:00;0;0;0
2025-12-11 08:15;0;0;0
2025-12-11 08:30;0;0;0
2025-12-11 08:45;2;1;3
2025-12-11 09:00;16;6;22
2025-12-11 09:15;58;11;69
2025-12-11 09:30;142;17;159
2025-12-11 09:45;218;24;242
2025-12-11 10:00;254;39;293
2025-12-11 10:15;198;37;235
2025-12-11 10:30;136;37;173
2025-12-11 10:45;148;47;195
2025-12-11 11:00;140;48;188
2025-12-11 11:15;114;41;155
2025-12-11 11:30;92;36;128
2025-12-11 11:45;94;35;129
2025-12-11 12:00;106;39;145
2025-12-11 12:15;182;61;243
2025-12-11 12:30;180;63;243
2025-12-11 12:45;160;58;218
2025-12-11 13:00;210;73;283
2025-12-11 13:15;174;66;240
2025-12-11 13:30;248;90;338
2025-12-11 13:45;238;94;332
2025-12-11 14:00;140;60;200
2025-12-11 14:15;98;45;143
2025-12-11 14:30;72;34;106
2025-12-11 14:45;52;21;73
2025-12-11 15:00;42;19;61
2025-12-11 15:15;36;15;51
2025-12-11 15:30;32;13;45
2025-12-11 15:45;10;6;16
2025-12-11 16:00;4;2;6
2025-12-11 16:15;0;0;0
2025-12-11 16:30;0;0;0
2025-12-11 16:45;0;0;0
2025-12-11 17:00;0;0;0
2025-12-11 17:15;0;0;0
2025-12-11 17:30;0;0;0
2025-12-11 17:45;0;0;0
2025-12-11 18:00;0;0;0
2025-12-11 18:15;0;0;0
2025-12-11 18:30;0;0;0
2025-12-11 18:45;0;0;0
2025-12-11 19:00;0;0;0
2025-12-11 19:15;0;0;0
2025-12-11 19:30;0;0;0
2025-12-11 19:45;0;0;0
2025-12-11 20:00;0;0;0
2025-12-11 20:15;0;0;0
2025-12-11 20:30;0;0;0
2025-12-11 20:45;0;0;0
2025-12-11 21:00;0;0;0
2025-12-11 21:15;0;0;0
2025-12-11 21:30;0;0;0
2025-12-11 21:45;0;0;0
2025-12-11 22:00;0;0;0
2025-12-11 22:15;0;0;0
2025-12-11 22:30;0;0;0
2025-12-11 22:45;0;0;0
2025-12-11 23:00;0;0;0
2025-12-11 23:15;0;0;0
2025-12-11 23:30;0;0;0
2025-12-11 23:45;0;0;0
2025-12-12 00:00;0;0;0
2025-12-12 00:15;0;0;0
2025-12-12 00:30;0;0;0
2025-12-12 00:45;0;0;0
2025-12-12 01:00;0;0;0
2025-12-12 01:15;0;0;0
2025-12-12 01:30;0;0;0
2025-12-12 01:45;0;0;0
2025-12-12 02:00;0;0;0
2025-12-12 02:15;0;0;0
2025-12-12 02:30;0;0;0
2025-12-12 02:45;0;0;0
2025-12-12 03:00;0;0;0
2025-12-12 03:15;0;0;0
2025-12-12 03:30;0;0;0
2025-12-12 03:45;0;0;0
2025-12-12 04:00;0;0;0
2025-12-12 04:15;0;0;0
2025-12-12 04:30;0;0;0
2025-12-12 04:45;0;0;0
2025-12-12 05:00;0;0;0
2025-12-12 05:15;0;0;0
2025-12-12 05:30;0;0;0
2025-12-12 05:45;0;0;0
2025-12-12 06:00;0;0;0
2025-12-12 06:15;0;0;0
2025-12-12 06:30;0;0;0
2025-12-12 06:45;0;0;0
2025-12-12 07:00;0;0;0
2025-12-12 07:15;0;0;0
2025-12-12 07:30;0;0;0
2025-12-12 07:45;0;0;0
2025-12-12 08:00;0;0;0
2025-12-12 08:15;0;0;0
2025-12-12 08:30;0;0;0
2025-12-12 08:45;0;1;1
2025-12-12 09:00;6;5;11
2025-12-12 09:15;8;8;16
2025-12-12 09:30;36;13;49
2025-12-12 09:45;62;21;83
2025-12-12 10:00;62;22;84
2025-12-12 10:15;74;25;99
2025-12-12 10:30;80;28;108
2025-12-12 10:45;104;35;139
2025-12-12 11:00;120;40;160
2025-12-12 11:15;124;43;167
2025-12-12 11:30;152;51;203
2025-12-12 11:45;140;48;188
2025-12-12 12:00;156;52;208
2025-12-12 12:15;166;55;221
2025-12-12 12:30;174;58;232
2025-12-12 12:45;218;72;290
2025-12-12 13:00;230;76;306
2025-12-12 13:15;212;72;284
2025-12-12 13:30;272;92;364
2025-12-12 13:45;248;89;337
2025-12-12 14:00;282;106;388
2025-12-12 14:15;290;120;410
2025-12-12 14:30;422;185;607
2025-12-12 14:45;362;166;528
2025-12-12 15:00;260;136;396
2025-12-12 15:15;198;118;316
2025-12-12 15:30;120;60;180
2025-12-12 15:45;90;43;133
2025-12-12 16:00;44;23;67
2025-12-12 16:15;14;11;25
2025-12-12 16:30;2;2;4
2025-12-12 16:45;0;0;0
2025-12-12 17:00;0;0;0
2025-12-12 17:15;0;0;0
2025-12-12 17:30;0;0;0
2025-12-12 17:45;0;0;0
2025-12-12 18:00;0;0;0
2025-12-12 18:15;0;0;0
2025-12-12 18:30;0;0;0
2025-12-12 18:45;0;0;0
2025-12-12 19:00;0;0;0
2025-12-12 19:15;0;0;0
2025-12-12 19:30;0;0;0
2025-12-12 19:45;0;0;0
2025-12-12 20:00;0;0;0
2025-12-12 20:15;0;0;0
2025-12-12 20:30;0;0;0
2025-12-12 20:45;0;0;0
2025-12-12 21:00;0;0;0
2025-12-12 21:15;0;0;0
2025-12-12 21:30;0;0;0
2025-12-12 21:45;0;0;0
2025-12-12 22:00;0;0;0
2025-12-12 22:15;0;0;0
2025-12-12 22:30;0;0;0
2025-12-12 22:45;0;0;0
2025-12-12 23:00;0;0;0
2025-12-12 23:15;0;0;0
2025-12-12 23:30;0;0;0
2025-12-12 23:45;0;0;0
2025-12-13 00:00;0;0;0
2025-12-13 00:15;0;0;0
2025-12-13 00:30;0;0;0
2025-12-13 00:45;0;0;0
2025-12-13 01:00;0;0;0
2025-12-13 01:15;0;0;0
2025-12-13 01:30;0;0;0
2025-12-13 01:45;0;0;0
2025-12-13 02:00;0;0;0
2025-12-13 02:15;0;0;0
2025-12-13 02:30;0;0;0
2025-12-13 02:45;0;0;0
2025-12-13 03:00;0;0;0
2025-12-13 03:15;0;0;0
2025-12-13 03:30;0;0;0
2025-12-13 03:45;0;0;0
2025-12-13 04:00;0;0;0
2025-12-13 04:15;0;0;0
2025-12-13 04:30;0;0;0
2025-12-13 04:45;0;0;0
2025-12-13 05:00;0;0;0
2025-12-13 05:15;0;0;0
2025-12-13 05:30;0;0;0
2025-12-13 05:45;0;0;0
2025-12-13 06:00;0;0;0
2025-12-13 06:15;0;0;0
2025-12-13 06:30;0;0;0
2025-12-13 06:45;0;0;0
2025-12-13 07:00;0;0;0
2025-12-13 07:15;0;0;0
2025-12-13 07:30;0;0;0
2025-12-13 07:45;0;0;0
2025-12-13 08:00;0;0;0
2025-12-13 08:15;0;0;0
2025-12-13 08:30;0;0;0
2025-12-13 08:45;0;0;0
2025-12-13 09:00;0;1;1
2025-12-13 09:15;12;9;21
2025-12-13 09:30;28;10;38
2025-12-13 09:45;42;15;57
2025-12-13 10:00;74;26;100
2025-12-13 10:15;90;32;122
2025-12-13 10:30;82;29;111
2025-12-13 10:45;76;30;106
2025-12-13 11:00;64;24;88
2025-12-13 11:15;60;24;84
2025-12-13 11:30;60;23;83
2025-12-13 11:45;76;29;105
2025-12-13 12:00;176;56;232
2025-12-13 12:15;142;48;190
2025-12-13 12:30;118;43;161
2025-12-13 12:45;116;43;159
2025-12-13 13:00;128;48;176
2025-12-13 13:15;152;61;213
2025-12-13 13:30;128;48;176
2025-12-13 13:45;64;25;89
2025-12-13 14:00;56;23;79
2025-12-13 14:15;56;23;79
2025-12-13 14:30;54;20;74
2025-12-13 14:45;60;24;84
2025-12-13 15:00;42;17;59
2025-12-13 15:15;22;9;31
2025-12-13 15:30;4;4;8
2025-12-13 15:45;2;2;4
2025-12-13 16:00;0;0;0
2025-12-13 16:15;0;0;0
2025-12-13 16:30;0;0;0
2025-12-13 16:45;0;0;0
2025-12-13 17:00;0;0;0
2025-12-13 17:15;0;0;0
2025-12-13 17:30;0;0;0
2025-12-13 17:45;0;0;0
2025-12-13 18:00;0;0;0
2025-12-13 18:15;0;0;0
2025-12-13 18:30;0;0;0
2025-12-13 18:45;0;0;0
2025-12-13 19:00;0;0;0
2025-12-13 19:15;0;0;0
2025-12-13 19:30;0;0;0
2025-12-13 19:45;0;0;0
2025-12-13 20:00;0;0;0
2025-12-13 20:15;0;0;0
2025-12-13 20:30;0;0;0
2025-12-13 20:45;0;0;0
2025-12-13 21:00;0;0;0
2025-12-13 21:15;0;0;0
2025-12-13 21:30;0;0;0
2025-12-13 21:45;0;0;0
2025-12-13 22:00;0;0;0
2025-12-13 22:15;0;0;0
2025-12-13 22:30;0;0;0
2025-12-13 22:45;0;0;0
2025-12-13 23:00;0;0;0
2025-12-13 23:15;0;0;0
2025-12-13 23:30;0;0;0
2025-12-13 23:45;0;0;0
2025-12-14 00:00;0;0;0
2025-12-14 00:15;0;0;0
2025-12-14 00:30;0;0;0
2025-12-14 00:45;0;0;0
2025-12-14 01:00;0;0;0
2025-12-14 01:15;0;0;0
2025-12-14 01:30;0;0;0
2025-12-14 01:45;0;0;0
2025-12-14 02:00;0;0;0
2025-12-14 02:15;0;0;0
2025-12-14 02:30;0;0;0
2025-12-14 02:45;0;0;0
2025-12-14 03:00;0;0;0
2025-12-14 03:15;0;0;0
2025-12-14 03:30;0;0;0
2025-12-14 03:45;0;0;0
2025-12-14 04:00;0;0;0
2025-12-14 04:15;0;0;0
2025-12-14 04:30;0;0;0
2025-12-14 04:45;0;0;0
2025-12-14 05:00;0;0;0
2025-12-14 05:15;0;0;0
2025-12-14 05:30;0;0;0
2025-12-14 05:45;0;0;0
2025-12-14 06:00;0;0;0
2025-12-14 06:15;0;0;0
2025-12-14 06:30;0;0;0
2025-12-14 06:45;0;0;0
2025-12-14 07:00;0;0;0
2025-12-14 07:15;0;0;0
2025-12-14 07:30;0;0;0
2025-12-14 07:45;0;0;0
2025-12-14 08:00;0;0;0
2025-12-14 08:15;0;0;0
2025-12-14 08:30;0;0;0
2025-12-14 08:45;0;0;0
2025-12-14 09:00;0;0;0
2025-12-14 09:15;0;0;0
2025-12-14 09:30;6;4;10
2025-12-14 09:45;6;7;13
2025-12-14 10:00;8;8;16
2025-12-14 10:15;20;8;28
2025-12-14 10:30;24;10;34
2025-12-14 10:45;34;13;47
2025-12-14 11:00;34;13;47
2025-12-14 11:15;40;15;55
2025-12-14 11:30;44;18;62
2025-12-14 11:45;44;17;61
2025-12-14 12:00;46;18;64
2025-12-14 12:15;48;19;67
2025-12-14 12:30;48;19;67
2025-12-14 12:45;46;18;64
2025-12-14 13:00;44;17;61
2025-12-14 13:15;48;19;67
2025-12-14 13:30;46;17;63
2025-12-14 13:45;42;16;58
2025-12-14 14:00;36;16;52
2025-12-14 14:15;34;13;47
2025-12-14 14:30;26;11;37
2025-12-14 14:45;20;8;28
2025-12-14 15:00;12;5;17
2025-12-14 15:15;6;4;10
2025-12-14 15:30;2;3;5
2025-12-14 15:45;4;1;5
2025-12-14 16:00;0;1;1
2025-12-14 16:15;0;0;0
2025-12-14 16:30;0;0;0
2025-12-14 16:45;0;0;0
2025-12-14 17:00;0;0;0
2025-12-14 17:15;0;0;0
2025-12-14 17:30;0;0;0
2025-12-14 17:45;0;0;0
2025-12-14 18:00;0;0;0
2025-12-14 18:15;0;0;0
2025-12-14 18:30;0;0;0
2025-12-14 18:45;0;0;0
2025-12-14 19:00;0;0;0
2025-12-14 19:15;0;0;0
2025-12-14 19:30;0;0;0
2025-12-14 19:45;0;0;0
2025-12-14 20:00;0;0;0
2025-12-14 20:15;0;0;0
2025-12-14 20:30;0;0;0
2025-12-14 20:45;0;0;0
2025-12-14 21:00;0;0;0
2025-12-14 21:15;0;0;0
2025-12-14 21:30;0;0;0
2025-12-14 21:45;0;0;0
2025-12-14 22:00;0;0;0
2025-12-14 22:15;0;0;0
2025-12-14 22:30;0;0;0
2025-12-14 22:45;0;0;0
2025-12-14 23:00;0;0;0
2025-12-14 23:15;0;0;0
2025-12-14 23:30;0;0;0
2025-12-14 23:45;0;0;0
2025-12-15 00:00;0;0;0
2025-12-15 00:15;0;0;0
2025-12-15 00:30;0;0;0
2025-12-15 00:45;0;0;0
2025-12-15 01:00;0;0;0
2025-12-15 01:15;0;0;0
2025-12-15 01:30;0;0;0
2025-12-15 01:45;0;0;0
2025-12-15 02:00;0;0;0
2025-12-15 02:15;0;0;0
2025-12-15 02:30;0;0;0
2025-12-15 02:45;0;0;0
2025-12-15 03:00;0;0;0
2025-12-15 03:15;0;0;0
2025-12-15 03:30;0;0;0
2025-12-15 03:45;0;0;0
2025-12-15 04:00;0;0;0
2025-12-15 04:15;0;0;0
2025-12-15 04:30;0;0;0
2025-12-15 04:45;0;0;0
2025-12-15 05:00;0;0;0
2025-12-15 05:15;0;0;0
2025-12-15 05:30;0;0;0
2025-12-15 05:45;0;0;0
2025-12-15 06:00;0;0;0
2025-12-15 06:15;0;0;0
2025-12-15 06:30;0;0;0
2025-12-15 06:45;0;0;0
2025-12-15 07:00;0;0;0
2025-12-15 07:15;0;0;0
2025-12-15 07:30;0;0;0
2025-12-15 07:45;0;0;0
2025-12-15 08:00;0;0;0
2025-12-15 08:15;0;0;0
2025-12-15 08:30;0;0;0
2025-12-15 08:45;0;0;0
2025-12-15 09:00;4;2;6
2025-12-15 09:15;6;6;12
2025-12-15 09:30;14;9;23
2025-12-15 09:45;36;13;49
2025-12-15 10:00;76;25;101
2025-12-15 10:15;74;25;99
2025-12-15 10:30;130;40;170
2025-12-15 10:45;102;37;139
2025-12-15 11:00;96;33;129
2025-12-15 11:15;110;37;147
2025-12-15 11:30;148;46;194
2025-12-15 11:45;120;41;161
2025-12-15 12:00;108;40;148
2025-12-15 12:15;100;37;137
2025-12-15 12:30;104;36;140
2025-12-15 12:45;130;47;177
2025-12-15 13:00;144;48;192
2025-12-15 13:15;234;73;307
2025-12-15 13:30;370;117;487
2025-12-15 13:45;442;151;593
2025-12-15 14:00;584;216;800
2025-12-15 14:15;536;205;741
2025-12-15 14:30;510;209;719
2025-12-15 14:45;482;213;695
2025-12-15 15:00;288;153;441
2025-12-15 15:15;192;121;313
2025-12-15 15:30;92;41;133
2025-12-15 15:45;44;19;63
2025-12-15 16:00;36;20;56
2025-12-15 16:15;16;12;28
2025-12-15 16:30;4;4;8
2025-12-15 16:45;0;0;0
2025-12-15 17:00;0;0;0
2025-12-15 17:15;0;0;0
2025-12-15 17:30;0;0;0
2025-12-15 17:45;0;0;0
2025-12-15 18:00;0;0;0
2025-12-15 18:15;0;0;0
2025-12-15 18:30;0;0;0
2025-12-15 18:45;0;0;0
2025-12-15 19:00;0;0;0
2025-12-15 19:15;0;0;0
2025-12-15 19:30;0;0;0
2025-12-15 19:45;0;0;0
2025-12-15 20:00;0;0;0
2025-12-15 20:15;0;0;0
2025-12-15 20:30;0;0;0
2025-12-15 20:45;0;0;0
2025-12-15 21:00;0;0;0
2025-12-15 21:15;0;0;0
2025-12-15 21:30;0;0;0
2025-12-15 21:45;0;0;0
2025-12-15 22:00;0;0;0
2025-12-15 22:15;0;0;0
2025-12-15 22:30;0;0;0
2025-12-15 22:45;0;0;0
2025-12-15 23:00;0;0;0
2025-12-15 23:15;0;0;0
2025-12-15 23:30;0;0;0
2025-12-15 23:45;0;0;0
2025-12-16 00:00;0;0;0
2025-12-16 00:15;0;0;0
2025-12-16 00:30;0;0;0
2025-12-16 00:45;0;0;0
2025-12-16 01:00;0;0;0
2025-12-16 01:15;0;0;0
2025-12-16 01:30;0;0;0
2025-12-16 01:45;0;0;0
2025-12-16 02:00;0;0;0
2025-12-16 02:15;0;0;0
2025-12-16 02:30;0;0;0
2025-12-16 02:45;0;0;0
2025-12-16 03:00;0;0;0
2025-12-16 03:15;0;0;0
2025-12-16 03:30;0;0;0
2025-12-16 03:45;0;0;0
2025-12-16 04:00;0;0;0
2025-12-16 04:15;0;0;0
2025-12-16 04:30;0;0;0
2025-12-16 04:45;0;0;0
2025-12-16 05:00;0;0;0
2025-12-16 05:15;0;0;0
2025-12-16 05:30;0;0;0
2025-12-16 05:45;0;0;0
2025-12-16 06:00;0;0;0
2025-12-16 06:15;0;0;0
2025-12-16 06:30;0;0;0
2025-12-16 06:45;0;0;0
2025-12-16 07:00;0;0;0
2025-12-16 07:15;0;0;0
2025-12-16 07:30;0;0;0
2025-12-16 07:45;0;0;0
2025-12-16 08:00;0;0;0
2025-12-16 08:15;0;0;0
2025-12-16 08:30;0;1;1
2025-12-16 08:45;4;2;6
2025-12-16 09:00;6;4;10
2025-12-16 09:15;8;6;14
2025-12-16 09:30;10;8;18
2025-12-16 09:45;24;9;33
2025-12-16 10:00;40;13;53
2025-12-16 10:15;80;25;105
2025-12-16 10:30;104;31;135
2025-12-16 10:45;132;40;172
2025-12-16 11:00;170;54;224
2025-12-16 11:15;210;66;276
2025-12-16 11:30;228;72;300
2025-12-16 11:45;248;75;323
2025-12-16 12:00;260;81;341
2025-12-16 12:15;196;68;264
2025-12-16 12:30;172;57;229
2025-12-16 12:45;194;63;257
2025-12-16 13:00;258;83;341
2025-12-16 13:15;212;74;286
2025-12-16 13:30;154;59;213
2025-12-16 13:45;162;60;222
2025-12-16 14:00;136;51;187
2025-12-16 14:15;108;42;150
2025-12-16 14:30;104;40;144
2025-12-16 14:45;80;32;112
2025-12-16 15:00;64;27;91
2025-12-16 15:15;52;20;72
2025-12-16 15:30;38;14;52
2025-12-16 15:45;38;17;55
2025-12-16 16:00;20;8;28
2025-12-16 16:15;6;4;10
2025-12-16 16:30;2;0;2
2025-12-16 16:45;0;0;0
2025-12-16 17:00;0;0;0
2025-12-16 17:15;0;0;0
2025-12-16 17:30;0;0;0
2025-12-16 17:45;0;0;0
2025-12-16 18:00;0;0;0
2025-12-16 18:15;0;0;0
2025-12-16 18:30;0;0;0
2025-12-16 18:45;0;0;0
2025-12-16 19:00;0;0;0
2025-12-16 19:15;0;0;0
2025-12-16 19:30;0;0;0
2025-12-16 19:45;0;0;0
2025-12-16 20:00;0;0;0
2025-12-16 20:15;0;0;0
2025-12-16 20:30;0;0;0
2025-12-16 20:45;0;0;0
2025-12-16 21:00;0;0;0
2025-12-16 21:15;0;0;0
2025-12-16 21:30;0;0;0
2025-12-16 21:45;0;0;0
2025-12-16 22:00;0;0;0
2025-12-16 22:15;0;0;0
2025-12-16 22:30;0;0;0
2025-12-16 22:45;0;0;0
2025-12-16 23:00;0;0;0
2025-12-16 23:15;0;0;0
2025-12-16 23:30;0;0;0
2025-12-16 23:45;0;0;0
2025-12-17 00:00;0;0;0
2025-12-17 00:15;0;0;0
2025-12-17 00:30;0;0;0
2025-12-17 00:45;0;0;0
2025-12-17 01:00;0;0;0
2025-12-17 01:15;0;0;0
2025-12-17 01:30;0;0;0
2025-12-17 01:45;0;0;0
2025-12-17 02:00;0;0;0
2025-12-17 02:15;0;0;0
2025-12-17 02:30;0;0;0
2025-12-17 02:45;0;0;0
2025-12-17 03:00;0;0;0
2025-12-17 03:15;0;0;0
2025-12-17 03:30;0;0;0
2025-12-17 03:45;0;0;0
2025-12-17 04:00;0;0;0
2025-12-17 04:15;0;0;0
2025-12-17 04:30;0;0;0
2025-12-17 04:45;0;0;0
2025-12-17 05:00;0;0;0
2025-12-17 05:15;0;0;0
2025-12-17 05:30;0;0;0
2025-12-17 05:45;0;0;0
2025-12-17 06:00;0;0;0
2025-12-17 06:15;0;0;0
2025-12-17 06:30;0;0;0
2025-12-17 06:45;0;0;0
2025-12-17 07:00;0;0;0
2025-12-17 07:15;0;0;0
2025-12-17 07:30;0;0;0
2025-12-17 07:45;0;0;0
2025-12-17 08:00;0;0;0
2025-12-17 08:15;0;0;0
2025-12-17 08:30;0;0;0
2025-12-17 08:45;0;0;0
2025-12-17 09:00;4;3;7
2025-12-17 09:15;10;8;18
2025-12-17 09:30;42;15;57
2025-12-17 09:45;64;22;86
2025-12-17 10:00;62;22;84
2025-12-17 10:15;74;24;98
2025-12-17 10:30;84;30;114
2025-12-17 10:45;132;45;177
2025-12-17 11:00;164;54;218
2025-12-17 11:15;178;57;235
2025-12-17 11:30;206;65;271
2025-12-17 11:45;188;60;248
2025-12-17 12:00;142;48;190
2025-12-17 12:15;86;32;118
2025-12-17 12:30;96;35;131
2025-12-17 12:45;78;28;106
2025-12-17 13:00;70;27;97
2025-12-17 13:15;84;32;116
2025-12-17 13:30;74;27;101
2025-12-17 13:45;70;26;96
2025-12-17 14:00;64;25;89
2025-12-17 14:15;54;22;76
2025-12-17 14:30;62;24;86
2025-12-17 14:45;52;22;74
2025-12-17 15:00;40;16;56
2025-12-17 15:15;36;15;51
2025-12-17 15:30;28;13;41
2025-12-17 15:45;24;10;34
2025-12-17 16:00;12;8;20
2025-12-17 16:15;4;3;7
2025-12-17 16:30;0;0;0
2025-12-17 16:45;0;0;0
2025-12-17 17:00;0;0;0
2025-12-17 17:15;0;0;0
2025-12-17 17:30;0;0;0
2025-12-17 17:45;0;0;0
2025-12-17 18:00;0;0;0
2025-12-17 18:15;0;0;0
2025-12-17 18:30;0;0;0
2025-12-17 18:45;0;0;0
2025-12-17 19:00;0;0;0
2025-12-17 19:15;0;0;0
2025-12-17 19:30;0;0;0
2025-12-17 19:45;0;0;0
2025-12-17 20:00;0;0;0
2025-12-17 20:15;0;0;0
2025-12-17 20:30;0;0;0
2025-12-17 20:45;0;0;0
2025-12-17 21:00;0;0;0
2025-12-17 21:15;0;0;0
2025-12-17 21:30;0;0;0
2025-12-17 21:45;0;0;0
2025-12-17 22:00;0;0;0
2025-12-17 22:15;0;0;0
2025-12-17 22:30;0;0;0
2025-12-17 22:45;0;0;0
2025-12-17 23:00;0;0;0
2025-12-17 23:15;0;0;0
2025-12-17 23:30;0;0;0
2025-12-17 23:45;0;0;0
2025-12-18 00:00;0;0;0
2025-12-18 00:15;0;0;0
2025-12-18 00:30;0;0;0
2025-12-18 00:45;0;0;0
2025-12-18 01:00;0;0;0
2025-12-18 01:15;0;0;0
2025-12-18 01:30;0;0;0
